2026-07-18 04:16:11,379 P4081843 INFO ---- Model: ----MSTGAD-4f9e8a2f----random_seed : 1----req_loss_approach : Normal-Recreation----rec_lambda : 1.0----auxi_lambda : 0.2----Freq Domain : encoder_decoder----Multi Fits : false----train : True----evaluate : False
2026-07-18 04:16:11,379 P4081843 INFO Load from /home/db2003/Desktop/Amr/Tests/Eadro/codes/chunks/TT
2026-07-18 04:16:31,164 P4081843 INFO Fewshot: training with 1.0 of the 70% of the data
2026-07-18 04:16:49,829 P4081843 INFO Trainable Parameters Breakdown:
2026-07-18 04:16:49,830 P4081843 INFO --------------------------------------------------------------------------------
2026-07-18 04:16:49,830 P4081843 INFO Reconstruction-Specific Parameters:
2026-07-18 04:16:49,830 P4081843 INFO node_emb.linear.weight                   | shape: (8, 7)                    | params: 56
2026-07-18 04:51:17,447 P4081843 INFO pr:0.8629  rc:0.9652  auc:0.9984 ap:0.9804 f1: 0.9112 pred_right: 453238 pred_wrong:16562 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:51:17,475 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:51:17,475 P4081843 INFO 17/50 starting... lr: 0.001 para:0.0555555559694767
2026-07-18 04:52:46,680 P4081843 INFO Epoch 17/50, all_loss:0.86807 cls_loss:0.90018 rec_loss:0.32223 [89.18s]; best loss:0.86807, patience : 0
2026-07-18 04:53:11,113 P4081843 INFO pr:0.8592  rc:0.9706  auc:0.9980 ap:0.9813 f1: 0.9115 pred_right: 1057239 pred_wrong:38961 actu_right: 1061712 actu_wrong: 34488
2026-07-18 04:53:21,534 P4081843 INFO pr:0.8632  rc:0.9712  auc:0.9975 ap:0.9808 f1: 0.9140 pred_right: 453138 pred_wrong:16662 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:53:21,534 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:53:21,535 P4081843 INFO 18/50 starting... lr: 0.001 para:0.05263157933950424
2026-07-18 04:54:51,336 P4081843 INFO Epoch 18/50, all_loss:0.87250 cls_loss:0.90293 rec_loss:0.32470 [89.80s]; best loss:0.86807, patience : 1
2026-07-18 04:55:16,409 P4081843 INFO pr:0.8589  rc:0.9743  auc:0.9987 ap:0.9832 f1: 0.9130 pred_right: 1057082 pred_wrong:39118 actu_right: 1061713 actu_wrong: 34487
2026-07-18 04:55:28,577 P4081843 INFO pr:0.8614  rc:0.9728  auc:0.9985 ap:0.9828 f1: 0.9137 pred_right: 453078 pred_wrong:16722 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:55:28,641 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:55:28,642 P4081843 INFO 19/50 starting... lr: 0.001 para:0.05000000074505806
2026-07-18 04:56:57,755 P4081843 INFO Epoch 19/50, all_loss:0.87341 cls_loss:0.90206 rec_loss:0.32906 [89.11s]; best loss:0.86807, patience : 2
2026-07-18 04:57:27,331 P4081843 INFO pr:0.8761  rc:0.9417  auc:0.9988 ap:0.9820 f1: 0.9077 pred_right: 1059133 pred_wrong:37067 actu_right: 1061713 actu_wrong: 34487
2026-07-18 04:57:37,563 P4081843 INFO pr:0.8779  rc:0.9406  auc:0.9986 ap:0.9807 f1: 0.9082 pred_right: 453935 pred_wrong:15865 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:57:37,564 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:57:37,564 P4081843 INFO 20/50 starting... lr: 0.001 para:0.0476190485060215
2026-07-18 04:59:07,209 P4081843 INFO Epoch 20/50, all_loss:0.83199 cls_loss:0.85703 rec_loss:0.33127 [89.61s]; best loss:0.83199, patience : 0
2026-07-18 04:59:31,507 P4081843 INFO pr:0.8765  rc:0.9674  auc:0.9985 ap:0.9815 f1: 0.9197 pred_right: 1058138 pred_wrong:38062 actu_right: 1061712 actu_wrong: 34488
2026-07-18 04:59:42,033 P4081843 INFO pr:0.8791  rc:0.9680  auc:0.9985 ap:0.9817 f1: 0.9214 pred_right: 453495 pred_wrong:16305 actu_right: 454992 actu_wrong: 14808
2026-07-18 04:59:42,065 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 04:59:42,065 P4081843 INFO 21/50 starting... lr: 0.001 para:0.04545454680919647
2026-07-18 05:01:11,587 P4081843 INFO Epoch 21/50, all_loss:0.78568 cls_loss:0.80710 rec_loss:0.33576 [89.50s]; best loss:0.78568, patience : 0
2026-07-18 05:01:39,930 P4081843 INFO pr:0.8670  rc:0.9708  auc:0.9988 ap:0.9803 f1: 0.9159 pred_right: 1057582 pred_wrong:38618 actu_right: 1061713 actu_wrong: 34487
2026-07-18 05:01:53,019 P4081843 INFO pr:0.8685  rc:0.9699  auc:0.9986 ap:0.9780 f1: 0.9164 pred_right: 453264 pred_wrong:16536 actu_right: 454992 actu_wrong: 14808
2026-07-18 05:01:53,020 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 05:01:53,021 P4081843 INFO 22/50 starting... lr: 0.001 para:0.043478261679410934
2026-07-18 05:03:22,289 P4081843 INFO Epoch 22/50, all_loss:0.73619 cls_loss:0.75437 rec_loss:0.33615 [89.24s]; best loss:0.73619, patience : 0
2026-07-18 05:03:46,529 P4081843 INFO pr:0.8875  rc:0.9485  auc:0.9986 ap:0.9827 f1: 0.9170 pred_right: 1059341 pred_wrong:36859 actu_right: 1061712 actu_wrong: 34488
2026-07-18 05:03:56,938 P4081843 INFO pr:0.8892  rc:0.9472  auc:0.9986 ap:0.9817 f1: 0.9173 pred_right: 454027 pred_wrong:15773 actu_right: 454992 actu_wrong: 14808
2026-07-18 05:03:56,939 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 05:03:56,939 P4081843 INFO 23/50 starting... lr: 0.001 para:0.0416666679084301
2026-07-18 05:05:27,428 P4081843 INFO Epoch 23/50, all_loss:0.77946 cls_loss:0.79855 rec_loss:0.34047 [90.49s]; best loss:0.73619, patience : 1
2026-07-18 05:05:52,679 P4081843 INFO pr:0.8876  rc:0.9705  auc:0.9985 ap:0.9857 f1: 0.9272 pred_right: 1058493 pred_wrong:37707 actu_right: 1061712 actu_wrong: 34488
2026-07-18 05:06:04,747 P4081843 INFO pr:0.8897  rc:0.9686  auc:0.9984 ap:0.9856 f1: 0.9274 pred_right: 453678 pred_wrong:16122 actu_right: 454992 actu_wrong: 14808
2026-07-18 05:06:04,773 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 05:06:04,773 P4081843 INFO 24/50 starting... lr: 0.001 para:0.03999999910593033
2026-07-18 05:07:39,919 P4081843 INFO Epoch 24/50, all_loss:0.78098 cls_loss:0.79910 rec_loss:0.34608 [95.14s]; best loss:0.73619, patience : 2
2026-07-18 05:08:12,307 P4081843 INFO pr:0.8893  rc:0.9558  auc:0.9980 ap:0.9840 f1: 0.9214 pred_right: 1059134 pred_wrong:37066 actu_right: 1061713 actu_wrong: 34487
2026-07-18 05:08:23,134 P4081843 INFO pr:0.8928  rc:0.9565  auc:0.9972 ap:0.9836 f1: 0.9236 pred_right: 453936 pred_wrong:15864 actu_right: 454992 actu_wrong: 14808
2026-07-18 05:08:23,135 P4081843 INFO ----------------------------------------------------------------------------------------------------
2026-07-18 05:08:23,135 P4081843 INFO 25/50 starting... lr: 0.001 para:0.03846153989434242
